# Radius (km) mass (in M_0) cen. den(MeV/fm^3) compactness
2.998000e+01 5.380926e-02 1.159349e+01 2.650258e-03
2.998000e+01 5.385888e-02 1.192858e+01 2.652703e-03
2.998000e+01 5.392059e-02 1.227335e+01 2.655742e-03
2.998000e+01 5.397744e-02 1.262809e+01 2.658542e-03
2.998000e+01 5.403750e-02 1.299309e+01 2.661500e-03
2.998000e+01 5.409504e-02 1.336863e+01 2.664334e-03
2.998000e+01 5.415363e-02 1.375503e+01 2.667220e-03
2.998000e+01 5.422793e-02 1.415260e+01 2.670879e-03
2.998000e+01 5.429982e-02 1.456165e+01 2.674420e-03
2.998000e+01 5.437658e-02 1.498253e+01 2.678200e-03
2.998000e+01 5.445891e-02 1.541558e+01 2.682256e-03
2.998000e+01 5.453904e-02 1.586114e+01 2.686202e-03
2.998000e+01 5.461850e-02 1.631958e+01 2.690116e-03
2.998000e+01 5.470632e-02 1.679127e+01 2.694442e-03
2.998000e+01 5.479090e-02 1.727660e+01 2.698607e-03
2.998000e+01 5.489907e-02 1.777595e+01 2.703935e-03
2.998000e+01 5.502517e-02 1.828973e+01 2.710146e-03
2.998000e+01 5.513630e-02 1.881837e+01 2.715619e-03
2.998000e+01 5.525938e-02 1.936228e+01 2.721681e-03
2.998000e+01 5.542480e-02 1.992192e+01 2.729828e-03
2.998000e+01 5.560114e-02 2.049773e+01 2.738514e-03
2.998000e+01 5.575603e-02 2.109018e+01 2.746143e-03
2.998000e+01 5.596635e-02 2.169976e+01 2.756501e-03
2.998000e+01 5.619260e-02 2.232695e+01 2.767645e-03
2.998000e+01 5.629892e-02 2.297228e+01 2.772882e-03
2.998000e+01 5.643946e-02 2.363625e+01 2.779804e-03
2.998000e+01 5.686255e-02 2.431942e+01 2.800642e-03
2.998000e+01 5.734963e-02 2.502233e+01 2.824632e-03
2.998000e+01 5.791154e-02 2.574556e+01 2.852308e-03
2.998000e+01 5.854833e-02 2.648969e+01 2.883671e-03
2.998000e+01 5.927460e-02 2.725533e+01 2.919442e-03
2.998000e+01 6.007944e-02 2.804310e+01 2.959083e-03
2.998000e+01 6.095611e-02 2.885364e+01 3.002261e-03
2.998000e+01 6.189113e-02 2.968761e+01 3.048314e-03
2.998000e+01 6.287541e-02 3.054568e+01 3.096792e-03
2.998000e+01 6.387390e-02 3.142856e+01 3.145971e-03
2.998000e+01 6.491123e-02 3.233695e+01 3.197062e-03
2.998000e+01 6.599064e-02 3.327159e+01 3.250226e-03
2.998000e+01 6.709003e-02 3.423325e+01 3.304374e-03
2.998000e+01 6.820471e-02 3.522271e+01 3.359275e-03
2.998000e+01 6.932858e-02 3.624076e+01 3.414629e-03
2.998000e+01 7.046786e-02 3.728824e+01 3.470742e-03
2.998000e+01 7.161295e-02 3.836600e+01 3.527141e-03
2.998000e+01 7.276873e-02 3.947490e+01 3.584066e-03
2.998000e+01 7.391651e-02 4.061586e+01 3.640598e-03
2.998000e+01 7.506451e-02 4.178979e+01 3.697140e-03
2.998000e+01 7.620003e-02 4.299766e+01 3.753068e-03
2.998000e+01 7.732186e-02 4.424044e+01 3.808321e-03
2.998000e+01 7.843318e-02 4.551913e+01 3.863057e-03
2.998000e+01 7.953018e-02 4.683479e+01 3.917087e-03
2.998000e+01 8.061576e-02 4.818847e+01 3.970555e-03
2.998000e+01 8.168629e-02 4.958128e+01 4.023281e-03
2.998000e+01 8.273755e-02 5.101434e+01 4.075059e-03
2.998000e+01 8.460508e-02 5.248883e+01 4.167040e-03
2.998000e+01 8.664055e-02 5.400593e+01 4.267293e-03
2.998000e+01 8.875907e-02 5.556689e+01 4.371636e-03
2.998000e+01 9.095334e-02 5.717295e+01 4.479710e-03
2.998000e+01 9.321593e-02 5.882544e+01 4.591149e-03
2.998000e+01 9.552843e-02 6.052570e+01 4.705046e-03
2.998000e+01 9.788294e-02 6.227509e+01 4.821012e-03
2.998000e+01 1.002751e-01 6.407505e+01 4.938831e-03
2.998000e+01 1.026826e-01 6.592704e+01 5.057409e-03
2.998000e+01 1.051008e-01 6.783255e+01 5.176510e-03
2.998000e+01 1.075226e-01 6.979314e+01 5.295794e-03
2.998000e+01 1.099427e-01 7.181039e+01 5.414989e-03
2.998000e+01 1.123550e-01 7.388595e+01 5.533803e-03
2.921000e+01 1.147400e-01 7.602150e+01 5.800242e-03
2.744000e+01 1.179566e-01 7.821878e+01 6.347477e-03
2.562000e+01 1.218546e-01 8.047956e+01 7.023051e-03
2.407000e+01 1.258699e-01 8.280569e+01 7.721625e-03
2.279000e+01 1.299768e-01 8.519906e+01 8.421400e-03
2.172000e+01 1.341486e-01 8.766159e+01 9.119881e-03
2.081000e+01 1.383638e-01 9.019531e+01 9.817782e-03
2.006000e+01 1.426026e-01 9.280225e+01 1.049686e-02
1.938000e+01 1.468455e-01 9.548455e+01 1.118845e-02
1.881000e+01 1.510821e-01 9.824437e+01 1.186006e-02
1.816000e+01 1.565590e-01 1.010840e+02 1.272990e-02
1.753000e+01 1.628296e-01 1.040056e+02 1.371558e-02
1.700000e+01 1.692227e-01 1.070117e+02 1.469849e-02
1.653000e+01 1.756980e-01 1.101047e+02 1.569483e-02
1.614000e+01 1.822202e-01 1.132871e+02 1.667077e-02
1.581000e+01 1.887624e-01 1.165615e+02 1.762977e-02
1.546000e+01 1.964645e-01 1.199305e+02 1.876452e-02
1.510000e+01 2.054658e-01 1.233969e+02 2.009211e-02
1.480000e+01 2.146072e-01 1.269635e+02 2.141142e-02
1.453000e+01 2.238300e-01 1.306332e+02 2.274655e-02
1.430000e+01 2.330878e-01 1.344089e+02 2.406835e-02
1.405000e+01 2.450607e-01 1.382938e+02 2.575492e-02
1.383000e+01 2.573614e-01 1.422909e+02 2.747793e-02
1.364000e+01 2.697733e-01 1.464036e+02 2.920435e-02
1.347000e+01 2.835239e-01 1.506352e+02 3.108028e-02
1.331000e+01 2.990212e-01 1.549890e+02 3.317315e-02
1.318000e+01 3.146483e-01 1.594687e+02 3.525112e-02
1.307000e+01 3.321611e-01 1.640779e+02 3.752633e-02
1.296000e+01 3.510546e-01 1.688203e+02 3.999747e-02
1.287000e+01 3.706685e-01 1.736998e+02 4.252751e-02
1.279000e+01 3.927545e-01 1.787203e+02 4.534334e-02
1.272000e+01 4.153746e-01 1.838859e+02 4.821872e-02
1.267000e+01 4.405588e-01 1.892008e+02 5.134405e-02
1.262000e+01 4.667745e-01 1.946694e+02 5.461484e-02
1.259000e+01 4.948715e-01 2.002960e+02 5.804029e-02
1.257000e+01 5.249866e-01 2.060852e+02 6.167027e-02
1.255000e+01 5.564675e-01 2.120418e+02 6.547250e-02
1.255000e+01 5.897679e-01 2.181705e+02 6.939054e-02
1.255000e+01 6.252729e-01 2.244763e+02 7.356797e-02
1.256000e+01 6.623673e-01 2.309645e+02 7.787035e-02
1.258000e+01 7.011042e-01 2.376401e+02 8.229336e-02
1.259000e+01 7.414728e-01 2.445087e+02 8.696257e-02
