2.498000e+01 2.652952e-02 1.000000e+00 1.568194e-03 5.645343e-02 3.968256e+12
2.498000e+01 2.679021e-02 1.058845e+00 1.583604e-03 5.681468e-02 3.803092e+12
2.498000e+01 2.713545e-02 1.121152e+00 1.604011e-03 5.728949e-02 3.597050e+12
2.498000e+01 2.748603e-02 1.187126e+00 1.624734e-03 5.779140e-02 3.402985e+12
2.498000e+01 2.783886e-02 1.256981e+00 1.645591e-03 5.826333e-02 3.218807e+12
2.498000e+01 2.819111e-02 1.330948e+00 1.666413e-03 5.869143e-02 3.044883e+12
2.498000e+01 2.854113e-02 1.409267e+00 1.687103e-03 5.916860e-02 2.885970e+12
2.498000e+01 2.892061e-02 1.492195e+00 1.709535e-03 5.962953e-02 2.722578e+12
2.498000e+01 2.930790e-02 1.580002e+00 1.732427e-03 6.014588e-02 2.569445e+12
2.498000e+01 2.969151e-02 1.672977e+00 1.755104e-03 6.050885e-02 2.422221e+12
2.498000e+01 3.006998e-02 1.771422e+00 1.777475e-03 6.089604e-02 2.288125e+12
2.498000e+01 3.046018e-02 1.875661e+00 1.800541e-03 6.130417e-02 2.159653e+12
2.498000e+01 3.085371e-02 1.986034e+00 1.823802e-03 6.163825e-02 2.036434e+12
2.498000e+01 3.123845e-02 2.102901e+00 1.846545e-03 6.192647e-02 1.923027e+12
2.498000e+01 3.162122e-02 2.226645e+00 1.869171e-03 6.214081e-02 1.815683e+12
2.498000e+01 3.201239e-02 2.357671e+00 1.892294e-03 6.235446e-02 1.713301e+12
2.498000e+01 3.239377e-02 2.496407e+00 1.914837e-03 6.249217e-02 1.618359e+12
2.498000e+01 3.275646e-02 2.643307e+00 1.936277e-03 6.253989e-02 1.531894e+12
2.498000e+01 3.310093e-02 2.798852e+00 1.956638e-03 6.256709e-02 1.454460e+12
2.498000e+01 3.342900e-02 2.963549e+00 1.976031e-03 6.247572e-02 1.382454e+12
2.498000e+01 3.374576e-02 3.137938e+00 1.994755e-03 6.233590e-02 1.315827e+12
2.498000e+01 3.404528e-02 3.322588e+00 2.012461e-03 6.214063e-02 1.255011e+12
2.498000e+01 3.433179e-02 3.518104e+00 2.029396e-03 6.190231e-02 1.198896e+12
2.498000e+01 3.460165e-02 3.725126e+00 2.045348e-03 6.154853e-02 1.146279e+12
2.498000e+01 3.485227e-02 3.944329e+00 2.060162e-03 6.118652e-02 1.099151e+12
2.498000e+01 3.509125e-02 4.176432e+00 2.074289e-03 6.078857e-02 1.055320e+12
2.498000e+01 3.531001e-02 4.422192e+00 2.087220e-03 6.029731e-02 1.014764e+12
2.498000e+01 3.551583e-02 4.682414e+00 2.099386e-03 5.970678e-02 9.760463e+11
2.498000e+01 3.571026e-02 4.957949e+00 2.110880e-03 5.913401e-02 9.406517e+11
2.498000e+01 3.588111e-02 5.249697e+00 2.120979e-03 5.854183e-02 9.092716e+11
2.498000e+01 3.602638e-02 5.558613e+00 2.129566e-03 5.794326e-02 8.819754e+11
2.498000e+01 3.614827e-02 5.885707e+00 2.136771e-03 5.724229e-02 8.567138e+11
2.498000e+01 3.626712e-02 6.232049e+00 2.143796e-03 5.653150e-02 8.323031e+11
2.498000e+01 3.637769e-02 6.598771e+00 2.150332e-03 5.573884e-02 8.082376e+11
2.498000e+01 3.646187e-02 6.987073e+00 2.155308e-03 5.502838e-02 7.887671e+11
2.498000e+01 3.653225e-02 7.398225e+00 2.159468e-03 5.363182e-02 7.613726e+11
2.498000e+01 3.659579e-02 7.833570e+00 2.163224e-03 5.182722e-02 7.293883e+11
2.498000e+01 3.664314e-02 8.294533e+00 2.166023e-03 5.006363e-02 7.000283e+11
2.498000e+01 3.668734e-02 8.782621e+00 2.168636e-03 4.963350e-02 6.898427e+11
2.498000e+01 3.671492e-02 9.299431e+00 2.170266e-03 4.823191e-02 6.678485e+11
2.498000e+01 3.673665e-02 9.846652e+00 2.171550e-03 4.628024e-02 6.389321e+11
2.498000e+01 3.674574e-02 1.042607e+01 2.172088e-03 4.399893e-02 6.066858e+11
2.498000e+01 3.674131e-02 1.103959e+01 2.171826e-03 4.230434e-02 5.836708e+11
2.498000e+01 3.673771e-02 1.168921e+01 2.171614e-03 4.014860e-02 5.541999e+11
2.498000e+01 3.674964e-02 1.237706e+01 2.172318e-03 3.873961e-02 5.338838e+11
2.498000e+01 3.675025e-02 1.310538e+01 2.172355e-03 3.601895e-02 4.963480e+11
2.498000e+01 3.675901e-02 1.387656e+01 2.172872e-03 3.387530e-02 4.662522e+11
2.498000e+01 3.677822e-02 1.469312e+01 2.174008e-03 3.357008e-02 4.608453e+11
2.498000e+01 3.678995e-02 1.555773e+01 2.174702e-03 3.131361e-02 4.291840e+11
2.498000e+01 3.683685e-02 1.647322e+01 2.177474e-03 2.904763e-02 3.955987e+11
2.498000e+01 3.692735e-02 1.744258e+01 2.182823e-03 2.565946e-02 3.451942e+11
2.498000e+01 3.706142e-02 1.846898e+01 2.190748e-03 2.474438e-02 3.269061e+11
2.498000e+01 3.729109e-02 1.955578e+01 2.204324e-03 2.173488e-02 2.784123e+11
2.498000e+01 3.757348e-02 2.070653e+01 2.221017e-03 2.098950e-02 2.589115e+11
2.498000e+01 3.797005e-02 2.192500e+01 2.244459e-03 1.882250e-02 2.203069e+11
2.498000e+01 3.853766e-02 2.321517e+01 2.278011e-03 1.876929e-02 2.039755e+11
2.498000e+01 3.923363e-02 2.458125e+01 2.319151e-03 1.709425e-02 1.698690e+11
2.498000e+01 4.001133e-02 2.602773e+01 2.365121e-03 1.513535e-02 1.363434e+11
2.498000e+01 4.113309e-02 2.755932e+01 2.431430e-03 1.391395e-02 1.091567e+11
2.498000e+01 4.217987e-02 2.918103e+01 2.493307e-03 1.295406e-02 8.962646e+10
2.498000e+01 4.392771e-02 3.089818e+01 2.596624e-03 1.293621e-02 7.305847e+10
2.498000e+01 4.652700e-02 3.271637e+01 2.750271e-03 1.129977e-02 4.787414e+10
2.498000e+01 4.953081e-02 3.464155e+01 2.927830e-03 1.004351e-02 3.112183e+10
2.498000e+01 5.278717e-02 3.668002e+01 3.120318e-03 9.675834e-03 2.180736e+10
2.498000e+01 5.620932e-02 3.883844e+01 3.322605e-03 8.240322e-03 1.356623e+10
2.498000e+01 5.973107e-02 4.112387e+01 3.530781e-03 7.740759e-03 9.404562e+09
2.498000e+01 6.330449e-02 4.354378e+01 3.742010e-03 7.226917e-03 6.566547e+09
2.498000e+01 6.687449e-02 4.610610e+01 3.953037e-03 7.038909e-03 4.861378e+09
2.498000e+01 7.039401e-02 4.881919e+01 4.161081e-03 6.450223e-03 3.447091e+09
2.498000e+01 7.595222e-02 5.169194e+01 4.489634e-03 6.087774e-03 2.224912e+09
2.498000e+01 8.216610e-02 5.473373e+01 4.856944e-03 5.564207e-03 1.372450e+09
2.498000e+01 8.857423e-02 5.795451e+01 5.235737e-03 5.070925e-03 8.592251e+08
2.498000e+01 9.506646e-02 6.136482e+01 5.619501e-03 4.846690e-03 5.765875e+08
2.498000e+01 1.015596e-01 6.497581e+01 6.003320e-03 4.616370e-03 3.946860e+08
2.498000e+01 1.095199e-01 6.879928e+01 6.473864e-03 4.389149e-03 2.573186e+08
2.230000e+01 1.186403e-01 7.284774e+01 7.855798e-03 7.247038e-03 1.614796e+08
2.026000e+01 1.278787e-01 7.713444e+01 9.320120e-03 1.134229e-02 1.075232e+08
1.886000e+01 1.370868e-01 8.167338e+01 1.073289e-02 1.623130e-02 7.597636e+07
1.761000e+01 1.485496e-01 8.647942e+01 1.245589e-02 2.305067e-02 5.125280e+07
1.666000e+01 1.606527e-01 9.156826e+01 1.423888e-02 3.024163e-02 3.444563e+07
1.597000e+01 1.727258e-01 9.695656e+01 1.597038e-02 3.879209e-02 2.489291e+07
1.535000e+01 1.874854e-01 1.026619e+02 1.803524e-02 4.791008e-02 1.673888e+07
1.485000e+01 2.025766e-01 1.087030e+02 2.014307e-02 5.759855e-02 1.157956e+07
1.443000e+01 2.192359e-01 1.150996e+02 2.243407e-02 6.768545e-02 7.940781e+06
1.409000e+01 2.371046e-01 1.218726e+02 2.484802e-02 7.700180e-02 5.419390e+06
1.378000e+01 2.570745e-01 1.290441e+02 2.754689e-02 8.823674e-02 3.708473e+06
1.354000e+01 2.784080e-01 1.366377e+02 3.036168e-02 9.748280e-02 2.518880e+06
1.333000e+01 3.035168e-01 1.446781e+02 3.362137e-02 1.072942e-01 1.664975e+06
1.315000e+01 3.311014e-01 1.531916e+02 3.717903e-02 1.174891e-01 1.102595e+06
1.301000e+01 3.619909e-01 1.622061e+02 4.108499e-02 1.267453e-01 7.218129e+05
1.288000e+01 3.968159e-01 1.717510e+02 4.549211e-02 1.348470e-01 4.613913e+05
1.278000e+01 4.360073e-01 1.818576e+02 5.037624e-02 1.425944e-01 2.930100e+05
1.271000e+01 4.798197e-01 1.925590e+02 5.574364e-02 1.492051e-01 1.848058e+05
1.266000e+01 5.287734e-01 2.038900e+02 6.167352e-02 1.516069e-01 1.132749e+05
1.264000e+01 5.831037e-01 2.158878e+02 6.811795e-02 1.579941e-01 7.181939e+04
1.263000e+01 6.428280e-01 2.285917e+02 7.515438e-02 1.602790e-01 4.456704e+04
1.264000e+01 7.077003e-01 2.420431e+02 8.267328e-02 1.603289e-01 2.767544e+04
1.265000e+01 7.773533e-01 2.562860e+02 9.073834e-02 1.601925e-01 1.736188e+04
1.267000e+01 8.513339e-01 2.713670e+02 9.921701e-02 1.582888e-01 1.097560e+04
1.270000e+01 9.287071e-01 2.873355e+02 1.079787e-01 1.544816e-01 7.016101e+03
1.272000e+01 1.008585e+00 3.042436e+02 1.170815e-01 1.498921e-01 4.541982e+03
1.274000e+01 1.089731e+00 3.221467e+02 1.263027e-01 1.449273e-01 3.006045e+03
1.276000e+01 1.171073e+00 3.411033e+02 1.355178e-01 1.382914e-01 2.017078e+03
1.277000e+01 1.251305e+00 3.611754e+02 1.446889e-01 1.316404e-01 1.383954e+03
1.277000e+01 1.329430e+00 3.824286e+02 1.537225e-01 1.250061e-01 9.708516e+02
1.276000e+01 1.404523e+00 4.049324e+02 1.625328e-01 1.179953e-01 6.935358e+02
1.274000e+01 1.475752e+00 4.287605e+02 1.710436e-01 1.111275e-01 5.060530e+02
1.271000e+01 1.542525e+00 4.539907e+02 1.792048e-01 1.046812e-01 3.775981e+02
1.268000e+01 1.604478e+00 4.807056e+02 1.868432e-01 9.799875e-02 2.869078e+02
1.263000e+01 1.661323e+00 5.089925e+02 1.942288e-01 9.224208e-02 2.224692e+02
1.258000e+01 1.712975e+00 5.389440e+02 2.010635e-01 8.629674e-02 1.750799e+02
1.252000e+01 1.759458e+00 5.706579e+02 2.075092e-01 8.126967e-02 1.408155e+02
1.245000e+01 1.800889e+00 6.042380e+02 2.135898e-01 7.628034e-02 1.143981e+02
1.238000e+01 1.837451e+00 6.397942e+02 2.191583e-01 7.189971e-02 9.480818e+01
1.230000e+01 1.869379e+00 6.774426e+02 2.244166e-01 6.770703e-02 7.929893e+01
1.222000e+01 1.896950e+00 7.173064e+02 2.292173e-01 6.385974e-02 6.728196e+01
1.214000e+01 1.920435e+00 7.595160e+02 2.335844e-01 6.015750e-02 5.767390e+01
1.205000e+01 1.940133e+00 8.042094e+02 2.377427e-01 5.728438e-02 5.028156e+01
1.197000e+01 1.956326e+00 8.515327e+02 2.413292e-01 5.397269e-02 4.395754e+01
1.187000e+01 1.969324e+00 9.016408e+02 2.449793e-01 5.171888e-02 3.907607e+01
